dr7id,m,logL_FUV,logL_FUV_err,logL_22,logL_22_err,logMstar,logMstar_err
587739157113340123,2,9.72,0.04,9.22,0.06,10.3,0.09
587739157113798784,2,9.47,0.02,9.09,0.05,10.5,0.11
587739157650800667,3,9.43,0.03,8.99,0.05,10.13,0.09
587739158186361096,4,9.51,0.05,8.92,0.08,10.19,0.11
587739158194815099,5+,9.79,0.03,9.13,0.05,10.46,0.1
587738946132115605,3,9.34,0.03,8.5,0.07,10.03,0.1
587738946134409324,3,9.77,0.05,9.34,0.06,10.24,0.09
587739159266984080,5+,9.46,0.06,8.88,0.06,10.69,0.1
588017977272303631,2,9.55,0.03,8.98,0.07,10.54,0.08
587739375634219130,2,9.68,0.03,8.91,0.07,10.19,0.1
587739295088312478,3,9.85,0.04,9.07,0.06,10.15,0.11
587739295088902303,5+,9.95,0.03,9.32,0.05,10.6,0.11
587739295625183317,3,9.49,0.06,8.88,0.07,10.24,0.11
587739295625773067,3,9.34,0.03,8.99,0.05,10.36,0.09
587739302602866760,2,9.63,0.04,9.41,0.05,10.67,0.09
587739302603259988,3,9.27,0.06,8.64,0.07,10.24,0.1
587739302610403415,5+,9.55,0.05,8.65,0.11,10.18,0.11
587739302612762645,3,9.63,0.03,9.73,0.05,10.53,0.09
587739302613614730,3,9.89,0.03,9.42,0.05,10.31,0.11
587739294552555759,2,9.37,0.07,8.69,0.09,10.06,0.1
587739303148257430,3,9.06,0.06,8.49,0.1,10.21,0.11
587739303150223529,2,9.58,0.04,9.42,0.05,10.37,0.08
587739303151599796,2,8.88,0.15,8.09,0.11,10.42,0.08
587739303675953379,3,9.64,0.04,9.07,0.05,10.51,0.11
587739303676018748,2,9.0,0.12,8.91,0.05,11.15,0.09
587739303679361103,3,9.54,0.04,8.51,0.08,10.26,0.12
587739303682244674,3,9.21,0.02,9.12,0.05,10.55,0.1
587739303685259306,2,9.01,0.05,8.95,0.06,10.71,0.09
587739303685324846,5+,9.18,0.09,9.33,0.05,10.96,0.1
587739304214003862,2,9.11,0.11,8.57,0.09,10.89,0.06
587739304219312196,5+,9.4,0.07,8.65,0.07,10.67,0.05
587739304219902082,2,9.0,0.12,8.35,0.11,10.47,0.08
587739304223768592,2,9.78,0.03,9.68,0.05,10.02,0.09
587739296163102854,3,9.11,0.04,8.92,0.06,10.18,0.1
587739304754741417,3,9.69,0.02,9.19,0.06,10.37,0.1
587739408399007898,2,9.49,0.05,9.87,0.05,10.61,0.08
587739305554477109,2,9.1,0.08,8.89,0.06,10.47,0.09
587739305554477135,5+,9.42,0.08,9.0,0.06,10.94,0.09
587739305287155715,2,9.74,0.05,9.57,0.05,10.56,0.09
587739305287352439,5+,9.19,0.05,8.18,0.08,10.01,0.1
587739305295806517,2,9.7,0.04,9.17,0.06,10.8,0.1
587739305295806575,3,9.8,0.03,9.67,0.05,10.76,0.09
587739305297641619,2,8.79,0.1,8.41,0.12,10.85,0.06
587739376164864166,4,9.51,0.04,8.86,0.08,10.56,0.1
587739376692625696,2,9.43,0.02,9.89,0.05,10.55,0.1
587739377238540467,2,9.43,0.05,8.94,0.08,10.81,0.09
587739377238736949,5+,10.14,0.02,9.85,0.05,10.37,0.09
587739152818438342,3,9.71,0.02,9.66,0.05,10.48,0.08
587739377769185428,2,9.78,0.02,10.25,0.04,10.39,0.1
587739377771085916,2,9.71,0.04,9.59,0.05,10.83,0.12
587739377775214689,2,9.57,0.04,9.09,0.06,10.08,0.1
587739815851065538,2,9.51,0.06,8.57,0.08,10.01,0.13
587739815852507384,4,9.62,0.07,9.69,0.05,10.5,0.09
587739380458389580,3,9.26,0.09,8.5,0.07,10.39,0.13
587739380459569424,2,9.73,0.06,9.3,0.06,10.31,0.09
587739380461404437,5+,9.57,0.04,9.04,0.05,10.43,0.11
587739380985757797,2,9.99,0.05,9.39,0.05,10.59,0.09
587739380985757840,2,9.34,0.14,9.21,0.06,10.28,0.09
587739380991197394,4,9.68,0.08,9.06,0.06,10.32,0.11
587739380991787045,3,9.45,0.04,9.31,0.05,10.37,0.09
587739381789032486,2,9.7,0.09,9.04,0.07,10.54,0.11
587739381525971167,4,9.74,0.02,8.99,0.07,10.4,0.11
587739381526626341,2,9.42,0.03,8.97,0.05,10.65,0.1
587739381529051186,2,8.97,0.1,8.46,0.08,10.25,0.11
587739382069592312,3,9.46,0.05,9.05,0.06,10.59,0.11
587739165700587689,5+,9.49,0.06,9.02,0.05,10.52,0.08
587739165701505245,2,9.59,0.08,8.89,0.06,10.07,0.09
587739405695779027,3,9.66,0.02,9.54,0.05,10.46,0.09
587739648891748469,2,9.53,0.06,9.2,0.06,10.41,0.09
587739405705085010,2,9.14,0.1,9.3,0.05,10.83,0.08
587739405708886127,2,9.74,0.02,9.31,0.06,10.25,0.09
587739405714194457,3,9.33,0.05,9.57,0.05,10.93,0.1
587739405714980993,3,9.25,0.06,9.18,0.05,10.02,0.09
587739405719765020,1,9.22,0.08,10.04,0.05,11.04,0.09
587739406228783226,2,9.61,0.04,8.78,0.08,10.38,0.11
587739406229045443,5+,10.11,0.02,9.48,0.05,11.28,0.1
587739406765588612,4,9.82,0.05,9.34,0.05,10.11,0.09
587739406765850671,5+,9.59,0.07,8.79,0.09,10.59,0.17
587739406777974924,2,8.6,0.17,8.95,0.06,10.48,0.09
587739406781513755,2,9.37,0.04,9.2,0.05,10.64,0.1
587739406786887901,2,9.59,0.03,9.81,0.05,10.42,0.09
587739406799601798,3,9.62,0.04,9.33,0.05,10.54,0.11
587739406802616536,4,9.66,0.05,9.19,0.05,10.14,0.1
587739406803534025,3,9.36,0.06,9.0,0.06,10.28,0.1
587739407303770121,4,9.45,0.04,8.84,0.07,10.99,0.1
587739407313862697,2,8.8,0.2,8.51,0.09,10.27,0.11
587739407319236730,5+,9.08,0.05,8.86,0.05,10.16,0.09
587739407320809518,2,9.38,0.06,10.17,0.05,11.08,0.11
587739407321661443,1,9.34,0.03,9.5,0.05,10.18,0.1
587739407322775573,5+,9.63,0.03,8.96,0.06,10.45,0.12
587739407338307755,2,9.23,0.1,9.69,0.05,11.13,0.1
587739407840575679,2,9.14,0.04,8.34,0.1,10.12,0.14
587739407858991240,2,9.43,0.04,8.69,0.06,10.08,0.11
587739407862071383,5+,9.67,0.05,9.01,0.05,10.61,0.11
587739407862661170,5+,9.86,0.02,9.93,0.05,10.57,0.08
587739407864692754,1,9.74,0.05,9.61,0.05,10.05,0.09
587739407873474701,3,9.73,0.04,9.36,0.05,10.66,0.09
587739408380264507,2,9.02,0.15,8.33,0.1,11.11,0.08
587739408382623760,3,9.2,0.03,8.82,0.05,10.02,0.16
587739408387670021,2,9.44,0.06,9.63,0.05,10.44,0.08
587739408395731048,3,9.12,0.14,8.62,0.1,10.22,0.12
587739408397762672,3,9.6,0.02,9.08,0.05,10.42,0.11
587739408401236159,2,9.48,0.05,9.46,0.05,10.5,0.08
587739408402219050,2,9.81,0.09,10.03,0.05,10.68,0.08
587739457760460822,2,9.35,0.15,9.32,0.06,10.75,0.08
587739458296283182,2,9.74,0.03,8.82,0.06,11.01,0.07
587739458301657219,2,9.81,0.05,9.64,0.05,10.11,0.09
587739506089066643,3,9.75,0.07,9.01,0.07,10.32,0.11
587739458835579120,5+,9.68,0.07,9.36,0.05,10.44,0.12
587739459369500711,3,9.34,0.03,8.8,0.06,10.17,0.09
587739459371466785,3,9.53,0.04,9.31,0.05,10.29,0.09
587739459371925577,3,9.46,0.06,9.62,0.05,10.79,0.09
587739459371991131,2,10.05,0.04,9.22,0.06,11.41,0.06
587739504470851587,1,9.73,0.05,9.73,0.05,11.04,0.1
587739504472883317,5+,9.41,0.03,8.23,0.08,10.07,0.1
587739504475045936,5+,9.66,0.03,8.96,0.04,10.86,0.12
587739504478584975,3,9.36,0.08,8.94,0.06,10.16,0.1
587739505012506740,2,9.41,0.02,8.83,0.08,10.42,0.1
587739505012768900,3,9.68,0.02,9.74,0.05,10.13,0.09
587739505013227601,4,9.49,0.04,8.68,0.06,10.05,0.11
587739505014210666,2,9.11,0.06,9.0,0.05,10.38,0.08
587739505014407280,3,9.56,0.02,9.21,0.06,10.26,0.09
587739505549246553,2,9.26,0.02,9.38,0.05,10.63,0.09
587739505550164053,3,9.45,0.04,9.48,0.05,10.8,0.09
587739506079170741,3,9.62,0.07,9.59,0.05,10.71,0.09
587739506085724292,4,9.78,0.06,9.27,0.06,10.27,0.09
587739648359137441,2,9.28,0.09,9.01,0.06,10.58,0.1
587739507158745241,3,9.55,0.08,9.46,0.05,10.57,0.09
587739507160055982,3,9.35,0.06,9.03,0.07,11.07,0.07
587739406268760411,2,9.01,0.2,8.63,0.07,10.32,0.1
587739652648927421,2,9.19,0.07,8.83,0.07,10.11,0.1
587739607559372844,2,9.61,0.07,9.55,0.05,10.53,0.09
587739721907830899,4,9.66,0.02,8.69,0.12,10.06,0.11
587739608082481247,2,9.25,0.03,8.41,0.1,10.62,0.06
587739608087330860,3,9.35,0.12,8.59,0.13,10.19,0.09
587739608089755716,3,9.09,0.05,8.9,0.05,10.36,0.1
587739608097357939,2,9.24,0.08,8.88,0.07,10.47,0.1
587739608102535327,5+,9.6,0.11,8.98,0.06,10.35,0.1
587739608625119368,2,9.5,0.04,9.19,0.05,10.08,0.09
587739608626430036,2,9.38,0.09,9.75,0.05,10.82,0.09
587739608628985923,2,8.72,0.06,8.3,0.09,10.67,0.06
587739608639013042,2,9.36,0.04,9.37,0.05,10.67,0.08
587739608639406226,2,9.66,0.04,9.0,0.06,10.14,0.1
587739609163497561,5+,9.21,0.04,8.54,0.06,10.11,0.1
587739609168543831,5+,10.07,0.04,10.1,0.04,11.57,0.13
587739609170903155,2,9.36,0.06,8.99,0.06,10.16,0.08
587739609173655685,3,9.74,0.05,9.32,0.05,10.26,0.08
587739609696174217,1,9.52,0.11,8.57,0.12,10.77,0.04
587739609696174241,3,9.83,0.06,9.17,0.06,10.16,0.1
587739609700696211,2,9.65,0.03,9.38,0.06,11.12,0.09
587739609702072368,2,8.92,0.06,9.72,0.05,10.43,0.08
587739609708822624,3,9.13,0.17,9.06,0.06,10.62,0.09
587739610239664208,3,9.36,0.04,8.84,0.06,10.15,0.1
587739610242285575,2,9.68,0.04,9.88,0.05,10.83,0.09
587739610243530838,2,9.69,0.04,9.11,0.06,10.26,0.09
587739610248315025,2,8.91,0.17,9.76,0.05,11.09,0.07
587739708487172208,4,9.31,0.02,8.68,0.07,10.31,0.09
587739609713737909,4,9.39,0.03,9.79,0.05,10.82,0.11
587739631169372205,2,9.17,0.05,8.84,0.06,10.77,0.08
587735665855234136,4,9.57,0.04,9.28,0.05,10.0,0.1
587735665855234093,5+,9.39,0.09,8.67,0.07,11.32,0.07
587733609089597668,2,9.77,0.02,8.7,0.06,10.15,0.14
587733397573009582,2,9.57,0.03,9.14,0.05,10.55,0.1
587733410458042647,2,9.07,0.09,8.94,0.06,10.58,0.08
587733398109487201,2,9.69,0.03,9.37,0.05,10.32,0.09
587729227690999813,2,9.16,0.02,8.71,0.07,10.93,0.06
587739646203265141,3,9.74,0.04,9.41,0.06,10.82,0.1
587739646205034593,2,9.57,0.05,8.78,0.08,10.87,0.07
587739646205624406,3,9.41,0.06,9.52,0.05,10.24,0.09
587739646205820952,2,9.36,0.03,9.39,0.05,10.26,0.1
587739646206869533,2,8.25,0.18,8.33,0.13,10.78,0.07
587739646207393894,3,9.35,0.11,9.35,0.06,10.84,0.08
587739646738890887,3,9.54,0.06,9.23,0.06,10.47,0.09
587739646747803782,3,8.97,0.09,9.74,0.05,10.59,0.08
587739647274254477,3,9.68,0.04,9.24,0.06,10.42,0.09
587739647811190927,5+,9.54,0.05,9.04,0.08,10.46,0.09
587739647820955748,5+,9.42,0.07,9.25,0.06,10.74,0.09
587739647821611197,2,9.38,0.04,8.91,0.06,10.08,0.09
587739647821807723,1,9.46,0.04,9.03,0.05,10.2,0.08
587739648347078797,3,9.95,0.03,9.48,0.06,10.35,0.1
587739648347472059,2,9.3,0.05,8.47,0.1,10.72,0.07
587739648357040191,4,9.32,0.06,9.27,0.05,10.32,0.09
587739648358023276,2,9.22,0.05,8.69,0.05,10.37,0.1
587739648890962017,3,9.63,0.05,9.9,0.05,10.72,0.09
587739708491170066,5+,9.54,0.05,8.94,0.06,10.47,0.1
587739721383805281,2,9.31,0.08,8.82,0.07,10.93,0.07
587739651032744127,4,9.55,0.06,9.82,0.05,10.71,0.09
587739708494643515,1,9.36,0.05,8.78,0.07,10.82,0.09
587739651570597904,3,9.87,0.03,9.4,0.05,10.83,0.09
587739651574792550,3,9.3,0.14,8.94,0.09,10.33,0.11
587739652108451877,1,9.93,0.02,10.01,0.05,10.36,0.09
587745970001346772,1,9.08,0.21,8.96,0.07,10.04,0.09
587745970538414123,2,9.1,0.17,8.95,0.06,10.19,0.09
587739406266073173,5+,9.38,0.07,8.5,0.07,10.4,0.16
587739706328219769,3,9.57,0.02,9.24,0.05,10.23,0.09
587739706329006196,5+,9.19,0.02,7.89,0.12,10.02,0.16
587739706334118089,4,9.71,0.07,9.06,0.06,10.69,0.09
587739706342899883,2,9.96,0.03,9.14,0.05,10.42,0.1
587739706864959645,4,9.28,0.02,8.75,0.05,10.7,0.08
587739706883702982,3,10.0,0.03,10.11,0.05,10.44,0.09
587739707413889124,3,9.57,0.08,9.34,0.05,10.54,0.09
587739707417493611,2,9.64,0.06,8.81,0.07,10.61,0.09
587739707420705031,2,9.49,0.04,8.87,0.07,10.27,0.09
587739707939684440,2,9.26,0.02,8.88,0.05,10.27,0.1
587739707940536424,3,9.39,0.02,9.14,0.05,10.31,0.09
587739707944402960,2,9.67,0.09,8.98,0.06,10.31,0.09
587739707951677537,3,9.51,0.08,9.09,0.06,10.41,0.1
587739707957051679,2,9.56,0.05,9.22,0.06,10.36,0.1
587739707957772714,5+,9.41,0.06,9.01,0.06,10.13,0.09
587739707957903617,2,8.93,0.2,8.44,0.11,10.78,0.05
587739708480946335,3,9.38,0.11,9.07,0.05,10.21,0.09
587739708485926953,5+,9.75,0.05,9.57,0.05,10.06,0.09
587739709017948273,2,9.26,0.02,8.94,0.07,10.78,0.07
587739607563698341,2,10.18,0.02,9.24,0.04,10.86,0.12
587745969465458987,2,9.57,0.04,9.15,0.06,10.29,0.09
587739719214563421,2,9.61,0.08,9.15,0.07,10.44,0.09
587739720021901422,1,9.14,0.02,9.03,0.05,10.14,0.09
587739719757725861,3,9.69,0.06,9.82,0.05,10.62,0.09
587739719757856859,1,9.1,0.07,9.47,0.05,10.36,0.09
587739719765524711,4,9.54,0.08,8.69,0.06,10.17,0.1
587739828751892907,2,9.42,0.02,8.94,0.06,10.53,0.11
587739720291778584,2,9.35,0.02,8.77,0.06,10.28,0.09
587739720293613620,3,9.19,0.06,9.74,0.05,10.53,0.1
587739720298725419,2,9.48,0.09,9.9,0.05,11.16,0.1
587739720301346844,2,9.95,0.07,10.14,0.05,10.48,0.1
587739720302854372,3,9.47,0.06,9.48,0.05,10.84,0.09
587739720303181975,1,9.3,0.16,9.81,0.05,10.87,0.09
587739720834023564,3,9.51,0.07,9.24,0.05,10.45,0.09
587739720835399813,5+,9.37,0.08,8.59,0.06,10.15,0.12
587739721362178112,2,9.35,0.11,9.21,0.07,10.44,0.08
587739721367617650,4,9.74,0.02,9.25,0.06,11.11,0.1
587739721368404061,2,9.73,0.07,8.93,0.06,10.57,0.11
587739721898262691,1,9.32,0.02,8.76,0.05,10.44,0.12
587739721901670496,2,9.42,0.09,8.94,0.08,10.1,0.09
587742616173740488,2,9.05,0.07,8.82,0.06,10.34,0.09
587739809948041324,2,9.07,0.18,8.39,0.08,11.04,0.07
587739809948237837,1,9.62,0.08,9.46,0.06,10.67,0.08
587739809949745266,2,9.87,0.05,9.46,0.05,10.44,0.09
587739809958068559,2,9.38,0.08,8.93,0.07,10.22,0.09
587739809963573431,1,9.21,0.06,9.68,0.05,11.16,0.1
587739809963573699,3,9.54,0.07,9.37,0.06,10.59,0.09
587741721752633391,2,10.04,0.03,9.57,0.05,10.34,0.15
587739810484191286,3,9.71,0.08,9.12,0.06,10.9,0.09
587739810484191483,2,9.55,0.07,8.94,0.08,10.62,0.1
587739810485633217,5+,9.69,0.08,8.9,0.08,10.25,0.1
587739810486616170,5+,9.34,0.11,9.07,0.06,11.07,0.09
587739810487664792,4,9.89,0.05,9.36,0.05,10.69,0.08
587739810487861318,4,9.67,0.06,9.18,0.05,10.45,0.11
587739810489630782,5+,9.56,0.08,9.15,0.06,11.01,0.08
587739810490220674,2,9.39,0.11,8.78,0.06,10.4,0.1
587739810498347509,4,8.91,0.06,9.0,0.05,10.15,0.08
587739810498674752,1,9.03,0.13,9.5,0.05,10.68,0.09
587739810499658134,2,9.19,0.08,9.18,0.06,10.26,0.09
587741722289504438,2,9.61,0.06,8.87,0.07,10.06,0.11
587739811030630596,4,9.15,0.14,8.71,0.08,10.56,0.1
587739811034431700,2,9.32,0.06,9.16,0.06,10.8,0.08
587739811035152675,4,9.29,0.05,9.01,0.06,10.48,0.09
587739811037380978,1,8.72,0.12,9.25,0.05,10.41,0.09
587739811037446483,2,9.23,0.05,8.81,0.06,10.11,0.11
587739811558916182,5+,9.39,0.08,8.96,0.06,10.19,0.09
587739811571433620,1,8.89,0.12,8.56,0.1,10.78,0.07
587739719223541888,1,9.29,0.13,8.54,0.11,10.12,0.08
587739812098539583,2,9.41,0.08,9.21,0.05,10.69,0.09
587739813704237085,3,9.3,0.1,8.51,0.08,10.01,0.12
587739814242222248,5+,9.75,0.07,8.99,0.06,10.5,0.12
587739814243729755,1,8.86,0.15,8.68,0.09,11.04,0.07
587739814243991786,2,9.27,0.07,9.64,0.05,10.64,0.1
587739814778634483,3,9.54,0.04,9.2,0.05,10.76,0.1
587739814779093111,2,9.02,0.2,8.89,0.06,10.69,0.08
587739815317275022,3,9.63,0.08,9.05,0.06,10.03,0.1
587739815317471378,2,9.22,0.07,8.51,0.07,10.07,0.11
587739815317864487,4,9.6,0.06,8.93,0.07,10.08,0.1
587739815850606751,2,8.72,0.2,8.14,0.11,10.83,0.06
587739827125289137,3,9.81,0.06,9.77,0.05,10.73,0.09
587739827127124108,4,9.82,0.04,9.43,0.05,10.68,0.08
587739827662225513,3,9.03,0.12,8.95,0.06,10.72,0.09
587739827664978052,5+,9.51,0.13,9.19,0.06,11.3,0.07
587739827669565549,3,9.71,0.04,9.53,0.05,10.4,0.09
587739827675726073,3,9.69,0.05,9.42,0.06,10.04,0.08
587739827678806465,5+,9.45,0.04,8.63,0.07,10.28,0.1
587739828198572065,1,9.49,0.08,8.99,0.07,10.25,0.1
587739828199358640,2,9.4,0.06,8.75,0.07,10.3,0.12
587739828199686325,3,9.32,0.07,8.62,0.07,10.53,0.12
587739828206174358,3,9.68,0.05,9.14,0.06,10.14,0.1
587739828210958610,5+,9.23,0.02,8.79,0.1,10.3,0.1
587739828211155002,2,9.2,0.02,9.55,0.05,10.62,0.08
587739828211286153,2,9.16,0.04,9.22,0.05,10.2,0.09
587739828212465822,2,9.01,0.07,8.95,0.06,10.33,0.09
587739828212662601,2,8.65,0.12,9.54,0.05,10.59,0.09
587739828213579925,2,9.78,0.04,9.88,0.05,10.38,0.09
587739828746584088,2,9.45,0.11,8.74,0.07,10.07,0.12
587739828749926600,3,9.35,0.07,8.91,0.07,10.72,0.15
587739829271855250,2,9.24,0.07,8.88,0.06,10.44,0.09
587739829274607721,2,9.14,0.18,8.73,0.09,10.25,0.09
587739829276246178,4,9.42,0.08,9.14,0.05,10.18,0.09
587739829278081215,2,9.46,0.21,8.99,0.06,10.65,0.09
587739843770974276,4,9.57,0.05,9.27,0.05,10.56,0.1
587739843773923551,2,9.32,0.12,8.49,0.07,10.1,0.09
587739843775299724,2,9.42,0.07,9.78,0.05,10.38,0.09
587742062700265557,2,9.21,0.11,9.23,0.06,10.57,0.08
587741725513351265,2,9.44,0.05,9.01,0.05,10.1,0.09
587739844315578615,3,9.84,0.05,9.4,0.04,10.57,0.08
587739844317020310,4,9.77,0.08,9.22,0.05,10.93,0.09
587739844845895730,2,8.93,0.18,8.81,0.06,10.54,0.08
587739844850155741,4,9.53,0.08,9.38,0.05,10.57,0.09
587739844851007730,2,9.11,0.04,8.57,0.06,10.16,0.1
587739844857037217,2,9.73,0.03,9.19,0.06,10.3,0.09
587739844857168249,3,9.21,0.06,9.44,0.05,10.51,0.08
587739844860051929,2,9.92,0.04,9.14,0.08,10.71,0.07
587739845384273957,2,9.38,0.13,9.26,0.05,10.71,0.08
587739845388533934,2,9.29,0.12,8.63,0.13,10.06,0.09
587739845393580433,2,9.34,0.02,8.66,0.07,10.19,0.1
587739845395808299,4,9.33,0.03,9.3,0.06,10.5,0.09
587739845925798123,2,9.62,0.08,9.37,0.06,10.86,0.09
587739845925929138,2,9.24,0.11,9.55,0.05,10.51,0.09
587739845929009260,2,9.58,0.04,8.97,0.06,10.38,0.1
587739845929926848,3,10.08,0.04,9.5,0.05,10.6,0.09
587731511530488020,3,9.53,0.02,8.94,0.12,10.19,0.09
587731511532781669,3,9.53,0.02,9.52,0.06,10.89,0.09
587731511532847214,5+,9.63,0.02,8.98,0.05,11.37,0.08
587731512068276437,2,9.46,0.02,9.57,0.05,10.28,0.09
587731512623104187,3,9.97,0.03,9.44,0.06,10.1,0.15
587731186736234518,2,9.66,0.02,9.11,0.06,10.8,0.09
587741532763128335,3,9.32,0.08,8.81,0.12,10.29,0.11
587741490893684878,2,8.93,0.02,8.49,0.11,10.93,0.06
587741386736402833,4,9.28,0.07,9.2,0.06,10.63,0.09
587741386736468529,2,9.34,0.02,9.22,0.06,10.0,0.08
587741387271897520,2,8.97,0.02,9.05,0.06,10.49,0.06
587741387273076973,2,9.21,0.02,8.84,0.07,10.53,0.06
587741387273994498,2,9.49,0.05,9.0,0.07,10.02,0.16
587741391565422762,2,9.73,0.02,9.43,0.05,10.54,0.03
587741392103997460,2,9.39,0.11,9.41,0.08,10.02,0.01
587741491435733106,3,9.21,0.09,8.94,0.09,10.45,0.08
587741391032942717,2,9.04,0.11,8.83,0.08,10.98,0.07
587741391033335826,5+,9.65,0.05,9.19,0.05,10.17,0.09
587741391571189885,4,8.98,0.1,8.73,0.06,10.97,0.08
587741392108912680,5+,8.79,0.06,8.09,0.12,10.47,0.07
587741392109764828,4,9.36,0.06,8.87,0.08,10.61,0.09
587741392112451744,2,8.8,0.13,10.4,0.05,10.28,0.05
587741392112451745,2,9.09,0.09,9.68,0.05,10.09,0.09
587739375626027154,3,9.58,0.02,9.45,0.06,10.82,0.09
587741392645062841,5+,9.64,0.05,9.16,0.06,10.72,0.08
587741421639041202,4,9.6,0.02,8.67,0.09,10.11,0.11
587741421639303323,3,9.42,0.02,8.97,0.05,10.07,0.11
587739406222622933,2,9.74,0.02,8.87,0.11,10.06,0.09
587741422179188892,2,9.56,0.07,9.28,0.06,10.38,0.09
587739406225440938,2,9.51,0.02,8.99,0.06,10.63,0.08
588023047474905186,3,9.34,0.05,9.68,0.05,10.39,0.08
588023047475167500,4,9.19,0.02,8.89,0.1,10.53,0.09
587741488757473444,2,9.84,0.03,9.06,0.12,10.35,0.1
587741488757932151,3,9.76,0.04,9.11,0.07,10.47,0.1
587741488761274453,2,8.86,0.17,8.22,0.13,10.34,0.08
587741710491189266,2,9.14,0.04,8.76,0.06,10.42,0.08
587741488763043858,3,9.61,0.03,9.88,0.05,10.8,0.11
587739719213318276,5+,9.31,0.07,8.6,0.06,10.47,0.11
587741489289494739,5+,9.65,0.04,8.72,0.06,10.17,0.12
587741489293688919,2,9.21,0.03,9.3,0.05,10.19,0.1
587741489296965745,2,9.16,0.07,8.58,0.07,10.11,0.09
587741489298014305,2,9.69,0.04,9.34,0.06,10.44,0.09
587741489298079851,2,9.09,0.06,8.78,0.07,10.75,0.08
587741489298604048,2,8.99,0.09,8.56,0.08,11.29,0.06
587739719750058064,1,9.56,0.11,9.36,0.06,10.79,0.09
587741489823678561,2,9.04,0.14,8.75,0.08,10.01,0.1
587741489825316921,3,9.34,0.03,9.53,0.05,10.56,0.09
587741489830232271,3,9.87,0.03,9.66,0.05,10.77,0.09
587741489834426460,1,9.38,0.05,8.72,0.07,10.27,0.1
587741489835540606,2,9.57,0.04,9.08,0.07,10.38,0.1
587741490362122408,2,9.03,0.03,8.99,0.05,10.02,0.09
587741490364809357,2,9.4,0.11,8.92,0.1,10.14,0.09
587741490372214859,2,9.59,0.07,9.38,0.06,10.45,0.09
587741490888770037,2,8.97,0.09,8.64,0.1,10.1,0.09
587741490897748004,2,9.34,0.05,8.87,0.06,10.5,0.11
587741490905350202,2,9.05,0.11,8.79,0.09,11.03,0.07
587741490906202146,3,9.21,0.11,9.17,0.06,10.73,0.08
587741490912100417,3,9.76,0.03,9.36,0.04,11.08,0.1
587741491432980515,2,9.2,0.05,8.93,0.06,10.3,0.08
587741420031574169,2,9.26,0.07,9.25,0.07,10.16,0.09
587741491442548894,2,9.72,0.03,8.95,0.06,10.09,0.1
587741491444646000,2,9.16,0.08,9.1,0.05,10.39,0.08
587741491444842547,2,9.2,0.11,9.02,0.06,10.93,0.07
587739721898066015,2,8.99,0.09,8.55,0.07,10.34,0.09
587741531698692127,2,8.97,0.07,10.02,0.05,10.99,0.09
587741531700265059,2,8.98,0.11,8.91,0.1,10.72,0.07
588023048017412285,3,9.52,0.03,8.6,0.07,10.23,0.06
587741531710685246,2,9.78,0.05,9.67,0.05,10.58,0.09
587741531718942806,2,9.58,0.02,9.1,0.05,10.42,0.09
587741532236153036,5+,9.39,0.06,8.68,0.07,10.4,0.11
587741532236349588,2,9.56,0.15,8.79,0.07,11.19,0.08
587741532236742690,2,9.61,0.03,9.67,0.04,10.61,0.11
587741532240937117,3,9.73,0.06,9.15,0.08,10.35,0.1
587741532243427436,4,9.57,0.04,9.24,0.07,10.95,0.1
587741532254306450,5+,9.41,0.02,8.95,0.05,10.27,0.09
587741532255223869,2,9.82,0.02,9.75,0.05,10.96,0.09
587741532771188879,3,9.92,0.03,9.53,0.05,10.44,0.09
587741532771189079,2,9.37,0.02,8.88,0.06,10.1,0.1
587741532774072437,3,9.41,0.04,8.76,0.06,10.03,0.1
587741532780560414,2,9.48,0.02,9.88,0.05,10.77,0.09
587741532781805744,4,9.31,0.08,8.93,0.07,10.23,0.08
587741532783575161,2,9.12,0.03,9.36,0.05,10.67,0.09
587741532785279124,5+,9.47,0.04,8.97,0.08,10.24,0.09
587741532785279130,5+,9.71,0.03,8.88,0.08,10.06,0.12
587741532792356997,3,9.13,0.07,9.09,0.04,10.86,0.11
587741532793536526,2,9.56,0.04,8.71,0.04,10.58,0.12
587741533301768296,4,9.29,0.02,8.9,0.06,10.6,0.09
587741533303341063,2,9.37,0.02,9.47,0.06,11.34,0.07
587741533303931037,5+,10.21,0.03,9.88,0.05,10.22,0.07
587741533304193140,3,9.73,0.03,8.98,0.04,10.49,0.13
587741533312778371,2,9.54,0.03,9.36,0.05,10.39,0.09
587741533312778396,1,9.34,0.06,9.13,0.06,10.09,0.1
587741533318152291,3,9.1,0.16,8.75,0.1,10.19,0.09
587741533321756727,2,10.12,0.04,9.79,0.05,10.93,0.09
587741533325819959,2,9.23,0.02,8.87,0.05,10.66,0.07
587741533326082134,3,9.38,0.08,9.05,0.07,10.28,0.1
587741533329227881,3,9.99,0.03,9.35,0.06,10.27,0.1
587741420558286935,1,8.79,0.04,8.76,0.13,10.86,0.07
587741533843095669,3,9.83,0.02,9.74,0.05,10.59,0.09
587741421095747619,2,9.62,0.02,9.62,0.05,10.83,0.08
587741421095813433,2,9.83,0.02,9.71,0.05,11.04,0.08
587739646200316032,3,9.74,0.03,9.62,0.05,10.93,0.09
587739607545675879,3,9.5,0.07,9.1,0.07,11.16,0.07
587741534393991216,2,9.46,0.03,9.67,0.05,10.67,0.09
